epoch,learning_rate,next_learning_rate,train_loss,train_accuracy,val_loss,val_accuracy,val_mae,val_rmse,train_acc_at_0p10m,val_acc_at_0p10m,train_acc_at_0p25m,val_acc_at_0p25m,train_acc_at_0p50m,val_acc_at_0p50m,train_distance_loss,train_orientation_loss,val_distance_loss,val_orientation_loss,val_yaw_acc@10deg,val_yaw_acc@15deg,val_yaw_acc@5deg,val_yaw_mean_error_deg,val_yaw_median_error_deg,val_yaw_p95_error_deg,val_yaw_pred_norm_mean,val_yaw_pred_norm_p05,val_yaw_pred_norm_p50,val_yaw_pred_norm_p95
1,0.001,0.001,0.0711779516014643,0.7706933333333333,0.002346768081622819,0.9923833333333333,0.025374112650752068,0.03829576447606087,0.7706933333333333,0.9923833333333333,0.9606766666666666,0.9997333333333334,0.99319,0.99985,0.010191090230696524,0.06098686132229244,0.0006833287658790748,0.0016634393109939993,0.9899666666666667,0.9988333333333334,0.8242666666666667,3.017735481262207,2.4508132934570312,7.409535884857178,0.9892651438713074,0.9321482181549072,0.9901152849197388,1.0473370552062988
2,0.001,0.001,0.0028679961120182027,0.95288,0.0020875938097946346,0.9878,0.025354277342557907,0.036262981593608856,0.95288,0.9878,0.9984833333333333,0.99975,0.9998666666666667,0.9998833333333333,0.0012393737992093278,0.0016286223134289806,0.000651660463353619,0.0014359333486296236,0.99505,0.9991666666666666,0.83045,3.0198376178741455,2.5934829711914062,6.856305122375488,1.0040172338485718,0.96067214012146,1.0057966709136963,1.045240879058838
3,0.001,0.001,0.0021308332772521925,0.97357,0.001203530019459625,0.9966333333333334,0.02480330318212509,0.034834038466215134,0.97357,0.9966333333333334,0.99869,0.99965,0.99985,0.9999,0.0009212835289631039,0.0012095497482316568,0.0005819611241730551,0.0006215688964895283,0.99915,0.9992,0.9824666666666667,1.6120877265930176,1.2551956176757812,3.958390712738037,0.9937172532081604,0.9656261801719666,0.9951151013374329,1.0204613208770752
4,0.001,0.001,0.0018426311887443686,0.9747966666666666,0.0012537832474180807,0.9944666666666667,0.022701898589730263,0.03407733514904976,0.9747966666666666,0.9944666666666667,0.9993666666666666,0.9997,0.99989,0.9999,0.0008316489039788333,0.0010109822853375226,0.0005552612246518644,0.0006985220247103522,0.99895,0.9992333333333333,0.97815,1.7027798891067505,1.3280258178710938,4.1114654541015625,0.9922247529029846,0.9634668231010437,0.9919335842132568,1.0248744487762451
5,0.001,0.001,0.00167543183112517,0.9795666666666667,0.0008604961761118224,0.9984833333333333,0.015856390818953514,0.0260295532643795,0.9795666666666667,0.9984833333333333,0.9994766666666667,0.99975,0.99991,0.9999166666666667,0.0007296483586802302,0.0009457834725019832,0.0003139267386480545,0.0005465694345999509,0.99895,0.9990333333333333,0.9854333333333334,1.5030298233032227,1.1481170654296875,3.740643262863159,0.992133617401123,0.9732187986373901,0.9925144910812378,1.0138230323791504
6,0.001,0.001,0.0015540282343731572,0.9822633333333334,0.0013110034396251044,0.9973333333333333,0.029358288273215294,0.03831981495022774,0.9822633333333334,0.9973333333333333,0.9993766666666667,0.9996833333333334,0.9998733333333333,0.9999,0.0006877626683050766,0.0008662655678849357,0.0007131079227197916,0.0005978955148641641,0.9990333333333333,0.9991666666666666,0.9815333333333334,1.6300437450408936,1.262298583984375,3.9920654296875,1.0002120733261108,0.9746960401535034,1.0008585453033447,1.0282421112060547
7,0.001,0.0005,0.001383308773431927,0.98708,0.0080952385229369,0.6311833333333333,0.08650235831737518,0.09880488365888596,0.98708,0.6311833333333333,0.9993033333333333,0.9996666666666667,0.9999133333333333,0.9999166666666667,0.000622726183438208,0.0007605825891966622,0.004842300224304199,0.003252938294224441,0.9290666666666667,0.9820166666666666,0.6735833333333333,4.469992637634277,3.5477371215820312,11.118425369262695,0.9968251585960388,0.9244123697280884,1.0046710968017578,1.0591813325881958
8,0.0005,0.0005,0.0008579903237521648,0.9967733333333333,0.0008639133257480959,0.9978333333333333,0.019334476441144943,0.02856134995818138,0.9967733333333333,0.9978333333333333,0.9996866666666666,0.9997,0.9999266666666666,0.9999,0.00034201173729030414,0.0005159785857742342,0.00039585492988893143,0.00046805839938266825,0.9990333333333333,0.9991666666666666,0.9952166666666666,1.3350162506103516,1.039031982421875,3.1958343982696533,1.0010032653808594,0.9820802807807922,1.0015041828155518,1.0217605829238892
